id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,Yearly_availability,host_type
25029982,Manhattan,Greenwich Village,40.72852,-74.00151,Entire home/apt,164,5,0,,1,0,single
30200791,Brooklyn,Bushwick,40.70887,-73.92154,Entire home/apt,200,3,1,0.16,1,5,single
30377654,Brooklyn,Greenpoint,40.72471,-73.939,Entire home/apt,100,7,3,0.78,1,6,single
32426943,Manhattan,Hell's Kitchen,40.76121,-73.98813,Entire home/apt,220,5,5,1.95,2,1,casual
35614263,Brooklyn,Williamsburg,40.7191,-73.94494,Entire home/apt,190,1,7,7.0,1,210,single
10353094,Brooklyn,Park Slope,40.66932,-73.98321,Private room,49,5,2,0.05,1,0,single
17738174,Queens,Bayside,40.74924,-73.75654,Private room,49,3,29,1.07,5,96,casual
34835072,Manhattan,Midtown,40.75669,-73.96199,Entire home/apt,300,30,0,,14,329,professional
11146432,Brooklyn,Prospect Heights,40.67963,-73.97054,Private room,50,1,257,6.23,13,286,professional
22717838,Brooklyn,Bedford-Stuyvesant,40.68959,-73.95616,Private room,85,3,11,0.82,1,13,single
5858757,Brooklyn,Clinton Hill,40.68498,-73.96618,Entire home/apt,89,14,4,0.11,2,343,casual
31267520,Bronx,Port Morris,40.8094,-73.93173,Shared room,28,1,17,2.77,7,319,professional
33431709,Manhattan,East Harlem,40.80073,-73.94328,Shared room,45,1,17,5.1,7,72,professional
10342806,Manhattan,Washington Heights,40.85143,-73.93089,Private room,45,1,3,0.08,1,0,single
5748301,Queens,Rego Park,40.72799,-73.85543,Private room,70,2,175,3.45,2,349,casual
10207451,Brooklyn,Flatbush,40.63267,-73.96199,Private room,175,2,6,0.22,1,178,single
24186601,Manhattan,Upper East Side,40.77456,-73.94602,Entire home/apt,145,28,2,0.23,1,278,single
31759546,Manhattan,Upper West Side,40.80153,-73.9655,Entire home/apt,150,5,0,,1,74,single
30901275,Queens,Springfield Gardens,40.66284,-73.76962,Private room,45,1,17,2.6,3,0,casual
351530,Brooklyn,Park Slope,40.67188,-73.97533,Entire home/apt,125,5,6,0.08,1,31,single
26960958,Brooklyn,Boerum Hill,40.68684,-73.98167,Private room,80,2,6,0.53,1,0,single
11620821,Queens,Sunnyside,40.7364,-73.91923,Private room,90,1,36,0.99,8,346,professional
24323953,Manhattan,East Harlem,40.79138,-73.9413,Private room,80,3,12,0.87,6,332,professional
221097,Brooklyn,Greenpoint,40.72595,-73.95298,Entire home/apt,116,29,22,0.23,1,335,single
936218,Manhattan,Harlem,40.81378,-73.95353,Private room,55,14,17,0.23,1,41,single
550653,Brooklyn,Windsor Terrace,40.6599,-73.98279,Private room,65,20,6,0.32,1,311,single
21353639,Manhattan,Inwood,40.87312,-73.9179,Private room,85,1,0,,1,317,single
6302996,Manhattan,Washington Heights,40.84773,-73.93346,Private room,45,1,1,0.02,1,0,single
13963326,Manhattan,Harlem,40.82323,-73.9467,Private room,51,2,9,0.25,1,0,single
21660113,Brooklyn,Bushwick,40.69641,-73.90895,Shared room,30,30,2,0.11,8,325,professional
22981126,Brooklyn,Crown Heights,40.6654,-73.93653,Private room,75,1,0,,1,0,single
8615333,Brooklyn,Williamsburg,40.71186,-73.95098,Entire home/apt,190,4,0,,1,0,single
16424684,Brooklyn,Park Slope,40.68089,-73.97965,Private room,75,1,3,0.1,1,108,single
2435669,Brooklyn,Flatbush,40.64815,-73.96486,Entire home/apt,79,2,8,0.13,1,6,single
811347,Manhattan,West Village,40.73713,-74.00232,Entire home/apt,240,7,7,0.1,1,0,single
21824734,Brooklyn,Gowanus,40.67851,-73.98439,Private room,119,1,9,0.46,17,364,professional
20895742,Brooklyn,Bedford-Stuyvesant,40.6835,-73.957,Entire home/apt,130,2,51,2.53,1,10,single
516452,Brooklyn,Fort Greene,40.68679,-73.97378,Entire home/apt,99,30,5,0.06,1,242,single
32062843,Queens,Flushing,40.75584,-73.80618,Entire home/apt,115,2,15,3.91,1,44,single
8385284,Brooklyn,Bushwick,40.70054,-73.91185,Entire home/apt,82,4,8,0.22,2,0,casual
21851700,Manhattan,Chelsea,40.74031,-73.9986,Entire home/apt,150,3,9,0.48,1,13,single
29675374,Manhattan,East Harlem,40.79793,-73.94334,Entire home/apt,109,1,3,0.45,1,0,single
21173148,Manhattan,Harlem,40.81138,-73.95442,Entire home/apt,165,3,22,1.03,1,0,single
12711351,Queens,Flushing,40.74807,-73.82775,Private room,40,7,102,2.73,12,105,professional
611009,Manhattan,East Village,40.7256,-73.97857,Entire home/apt,199,3,243,2.95,1,142,single
16041091,Manhattan,Upper West Side,40.77105,-73.9863,Entire home/apt,175,30,4,0.14,10,160,professional
9957535,Queens,Richmond Hill,40.70249,-73.83251,Private room,60,2,10,0.23,1,0,single
16238620,Manhattan,Upper West Side,40.80103,-73.96546,Entire home/apt,74,27,1,0.03,1,0,single
32635569,Brooklyn,Williamsburg,40.7146,-73.94167,Shared room,125,1,1,0.54,2,365,casual
7697504,Brooklyn,Greenpoint,40.72831,-73.949,Entire home/apt,175,3,96,2.06,1,328,single
29286653,Manhattan,Upper East Side,40.77557,-73.94381,Private room,93,3,32,3.87,1,28,single
17029482,Manhattan,West Village,40.73452,-74.00825,Entire home/apt,215,2,28,1.0,1,0,single
16405668,Manhattan,Chelsea,40.74613,-73.99178,Entire home/apt,279,30,1,0.26,87,358,professional
35287808,Manhattan,Upper East Side,40.76615,-73.95639,Private room,85,1,0,,2,7,casual
10748040,Manhattan,Harlem,40.82903,-73.94747,Private room,60,3,124,3.16,2,82,casual
21979587,Brooklyn,Greenpoint,40.72672,-73.94715,Entire home/apt,66,3,3,0.17,1,0,single
31052540,Brooklyn,Bedford-Stuyvesant,40.68858,-73.94534,Entire home/apt,100,2,20,3.16,1,273,single
13466302,Manhattan,Upper West Side,40.77981,-73.98499,Entire home/apt,325,5,7,0.2,1,118,single
21550105,Manhattan,Morningside Heights,40.80967,-73.95781,Private room,75,3,0,,1,0,single
25309799,Brooklyn,Williamsburg,40.71458,-73.96169,Private room,65,5,67,5.01,2,124,casual
28889141,Brooklyn,Brighton Beach,40.57646,-73.96641,Private room,69,2,8,0.9,2,4,casual
16614389,Queens,Ridgewood,40.70538,-73.91322,Private room,73,1,0,,1,0,single
7900437,Manhattan,Theater District,40.75995,-73.98617,Entire home/apt,100,15,5,0.11,1,0,single
112304,Manhattan,Harlem,40.8054,-73.95189,Private room,90,1,1,0.02,1,0,single
32363,Queens,Flushing,40.74028,-73.83168,Private room,140,2,1,0.01,1,1,single
6924942,Manhattan,East Harlem,40.79721,-73.94328,Entire home/apt,111,3,6,0.13,2,0,casual
21680639,Brooklyn,Williamsburg,40.71522,-73.96313,Entire home/apt,200,3,2,0.11,1,15,single
13911206,Manhattan,Morningside Heights,40.80734,-73.9673,Entire home/apt,250,3,1,0.03,1,0,single
98663,Manhattan,Chelsea,40.74893,-73.99544,Entire home/apt,130,30,19,0.19,1,189,single
3771656,Manhattan,Upper East Side,40.77632,-73.95458,Private room,95,1,389,6.51,2,254,casual
7789678,Manhattan,Morningside Heights,40.81483,-73.9609,Private room,30,1,0,,1,0,single
8703888,Queens,Jackson Heights,40.7553,-73.88702,Private room,50,2,49,1.08,2,356,casual
4288361,Manhattan,East Village,40.73046,-73.98808,Entire home/apt,150,3,1,0.02,1,0,single
18191934,Brooklyn,Williamsburg,40.70345,-73.94336,Private room,98,2,22,0.82,1,0,single
6970776,Manhattan,Upper East Side,40.76216,-73.96195,Entire home/apt,115,30,12,0.26,34,331,professional
9014126,Manhattan,East Village,40.7268,-73.98027,Private room,89,1,0,,1,0,single
918239,Brooklyn,Williamsburg,40.70159,-73.94346,Private room,56,1,103,1.6,1,65,single
1277955,Brooklyn,Windsor Terrace,40.65641,-73.97937,Entire home/apt,150,1,1,0.02,3,129,casual
13392858,Brooklyn,Boerum Hill,40.68724,-73.98497,Entire home/apt,120,30,7,0.38,21,342,professional
2069359,Brooklyn,Bedford-Stuyvesant,40.67828,-73.92965,Private room,80,3,130,2.0,3,220,casual
22436581,Manhattan,Harlem,40.82375,-73.95379,Private room,68,2,28,1.75,2,53,casual
34402760,Manhattan,Upper East Side,40.76163,-73.96523,Entire home/apt,149,30,1,0.71,1,0,single
32806692,Brooklyn,Williamsburg,40.71813,-73.95964,Entire home/apt,129,5,1,0.24,1,14,single
30372287,Brooklyn,Prospect Heights,40.6779,-73.96393,Entire home/apt,140,5,2,0.31,2,25,casual
29124414,Brooklyn,Crown Heights,40.66506,-73.95177,Entire home/apt,185,2,6,0.79,2,2,casual
4401193,Manhattan,Morningside Heights,40.80699,-73.95937,Entire home/apt,130,4,4,0.07,1,0,single
12814997,Brooklyn,Bedford-Stuyvesant,40.68147,-73.95814,Private room,70,3,36,0.95,1,0,single
17434977,Brooklyn,Williamsburg,40.71942,-73.94272,Entire home/apt,80,30,6,0.22,8,156,professional
21244390,Manhattan,Hell's Kitchen,40.75703,-73.99371,Private room,100,1,130,6.25,2,45,casual
15929625,Manhattan,Gramercy,40.73338,-73.98535,Private room,110,1,8,0.25,1,0,single
4849266,Brooklyn,Sheepshead Bay,40.58414,-73.95489,Private room,50,2,0,,1,0,single
4756551,Brooklyn,Prospect-Lefferts Gardens,40.65701,-73.96055,Private room,89,2,139,2.53,1,94,single
294263,Brooklyn,Greenpoint,40.73661,-73.95479,Entire home/apt,199,3,89,1.06,28,62,professional
25045213,Brooklyn,Downtown Brooklyn,40.68984,-73.98416,Private room,130,2,38,2.73,2,103,casual
19677749,Manhattan,Midtown,40.76554,-73.98245,Private room,80,1,46,1.93,1,6,single
22449860,Brooklyn,Bedford-Stuyvesant,40.6832,-73.9529,Entire home/apt,225,3,50,3.12,1,71,single
26522529,Brooklyn,Sunset Park,40.66291,-73.995,Entire home/apt,330,1,34,2.83,5,147,casual
6576327,Manhattan,Harlem,40.82033,-73.95632,Entire home/apt,120,1,3,0.06,1,0,single
6782407,Brooklyn,Williamsburg,40.71354,-73.93882,Private room,45,1,0,,1,0,single
4837865,Manhattan,Upper West Side,40.77692,-73.97977,Private room,85,1,34,0.71,1,8,single
18847331,Manhattan,Washington Heights,40.85031,-73.93901,Private room,49,7,10,0.46,1,76,single
15715221,Manhattan,Harlem,40.80102,-73.95401,Private room,70,3,62,1.94,1,73,single
1113125,Manhattan,Nolita,40.72068,-73.99576,Entire home/apt,209,1,23,0.46,1,365,single
11905096,Brooklyn,Flatbush,40.63397,-73.9654,Entire home/apt,119,3,121,3.38,1,280,single
15828883,Brooklyn,Bushwick,40.69748,-73.92588,Entire home/apt,75,2,84,2.61,1,322,single
21824124,Brooklyn,Gowanus,40.6786,-73.98381,Private room,139,1,82,4.16,17,355,professional
9635223,Brooklyn,Bedford-Stuyvesant,40.68661,-73.91944,Private room,45,2,1,0.02,1,0,single
21519958,Manhattan,Harlem,40.8236,-73.9516,Private room,67,1,27,1.66,1,160,single
5059402,Brooklyn,Williamsburg,40.71677,-73.95773,Private room,90,1,0,,1,0,single
30704165,Queens,Ditmars Steinway,40.77108,-73.91378,Entire home/apt,100,2,25,3.55,1,294,single
6238281,Manhattan,Hell's Kitchen,40.76497,-73.9933,Entire home/apt,175,1,0,,1,0,single
34339714,Queens,Elmhurst,40.74184,-73.88393,Private room,42,2,6,2.77,1,292,single
20542273,Brooklyn,Williamsburg,40.71012,-73.96462,Private room,150,1,39,1.72,1,266,single
3602739,Manhattan,Chinatown,40.71445,-73.99287,Private room,94,7,17,0.28,1,0,single
22898351,Manhattan,Financial District,40.70764,-74.00077,Private room,59,6,3,0.17,1,0,single
27787665,Manhattan,East Harlem,40.799,-73.94107,Shared room,49,2,23,2.12,9,10,professional
16570978,Queens,Richmond Hill,40.6887,-73.82572,Entire home/apt,225,1,69,2.34,1,329,single
34464380,Brooklyn,Williamsburg,40.71083,-73.96736,Entire home/apt,259,1,9,6.0,1,202,single
5642982,Manhattan,Washington Heights,40.83481,-73.94317,Private room,82,2,11,0.32,3,364,casual
35428765,Manhattan,Inwood,40.86639,-73.92369,Entire home/apt,150,7,0,,1,8,single
34485741,Manhattan,Theater District,40.75645,-73.985,Private room,100,1,1,0.94,9,317,professional
35002617,Brooklyn,Bedford-Stuyvesant,40.68971,-73.92836,Private room,85,5,1,1.0,1,35,single
4497963,Manhattan,West Village,40.73474,-74.00867,Entire home/apt,250,2,0,,1,0,single
14482103,Brooklyn,Fort Hamilton,40.61825,-74.03188,Private room,65,3,42,1.22,4,290,casual
24158806,Brooklyn,Prospect Heights,40.68215,-73.97002,Entire home/apt,220,2,9,0.64,1,85,single
21633631,Brooklyn,Williamsburg,40.71223,-73.96025,Entire home/apt,150,4,5,0.25,1,0,single
9715891,Queens,Long Island City,40.74723,-73.94144,Entire home/apt,200,3,0,,1,0,single
394111,Queens,Briarwood,40.71068,-73.81577,Private room,75,1,16,0.18,2,189,casual
35966154,Brooklyn,Williamsburg,40.70986,-73.95125,Entire home/apt,112,31,0,,1,195,single
19430305,Brooklyn,Crown Heights,40.67316,-73.95812,Entire home/apt,155,2,4,0.16,1,0,single
7116864,Manhattan,Upper West Side,40.76812,-73.98341,Entire home/apt,99,3,99,2.08,1,45,single
9173061,Manhattan,Hell's Kitchen,40.76236,-73.99261,Entire home/apt,95,1,6,0.14,1,0,single
23483134,Queens,Jackson Heights,40.75251,-73.86401,Private room,51,2,60,3.93,5,125,casual
9585027,Manhattan,Kips Bay,40.74231,-73.97697,Private room,80,1,2,0.05,2,0,casual
978615,Queens,Astoria,40.76291,-73.91871,Private room,81,2,183,2.45,2,326,casual
14332083,Queens,Glendale,40.69848,-73.89569,Private room,34,30,14,0.41,2,365,casual
33184502,Brooklyn,Williamsburg,40.71492,-73.94332,Private room,65,3,4,1.29,1,3,single
34905447,Queens,Rego Park,40.72662,-73.86645,Private room,68,1,1,1.0,10,136,professional
16082711,Staten Island,Concord,40.59784,-74.08391,Private room,34,4,51,1.69,8,316,professional
22522733,Brooklyn,Williamsburg,40.71868,-73.95917,Private room,80,3,1,1.0,1,84,single
18198439,Manhattan,Harlem,40.81447,-73.94721,Entire home/apt,165,7,35,1.39,3,269,casual
21700026,Brooklyn,Clinton Hill,40.6903,-73.96883,Private room,188,7,1,0.05,1,83,single
32361650,Queens,Ridgewood,40.70727,-73.89627,Private room,42,30,0,,23,332,professional
36205494,Brooklyn,Gravesend,40.59671,-73.98741,Private room,85,7,0,,1,365,single
13675000,Brooklyn,Williamsburg,40.70735,-73.95012,Private room,150,3,2,0.06,1,0,single
9230738,Manhattan,Upper West Side,40.77431,-73.97883,Entire home/apt,185,5,14,0.38,1,4,single
33374241,Brooklyn,Flatbush,40.63481,-73.95927,Private room,70,1,0,,1,311,single
19529637,Manhattan,East Village,40.72723,-73.98466,Entire home/apt,145,2,9,0.37,1,0,single
30094802,Brooklyn,Crown Heights,40.6773,-73.94465,Private room,99,2,1,0.6,3,84,casual
36087897,Manhattan,Harlem,40.80618,-73.94587,Entire home/apt,315,1,0,,1,5,single
15111300,Queens,Long Island City,40.7579,-73.93052,Entire home/apt,115,2,5,0.15,1,66,single
516461,Manhattan,Chelsea,40.75086,-73.99776,Entire home/apt,130,5,9,0.1,1,0,single
8381173,Manhattan,Hell's Kitchen,40.76859,-73.9872,Private room,79,1,5,0.14,1,0,single
13137970,Brooklyn,Bushwick,40.70158,-73.92023,Private room,35,3,7,0.22,1,0,single
13894813,Manhattan,Theater District,40.75888,-73.98467,Private room,113,2,12,0.39,5,197,casual
1994548,Manhattan,Roosevelt Island,40.77,-73.94285,Entire home/apt,150,1,0,,1,0,single
32681551,Manhattan,Upper West Side,40.78189,-73.98138,Private room,230,1,1,0.88,10,288,professional
35341419,Brooklyn,Bay Ridge,40.6297,-74.0302,Private room,80,1,2,2.0,3,344,casual
15775049,Brooklyn,Bedford-Stuyvesant,40.67989,-73.94298,Private room,55,2,16,0.52,1,311,single
14966184,Manhattan,East Harlem,40.79757,-73.94006,Private room,85,2,87,2.54,1,1,single
29016146,Manhattan,Harlem,40.80879,-73.94813,Entire home/apt,250,28,7,1.02,1,183,single
22685532,Queens,Ozone Park,40.68275,-73.8429,Entire home/apt,200,3,0,,1,0,single
30043754,Manhattan,Midtown,40.75959,-73.97084,Private room,100,3,1,0.16,1,0,single
8358047,Manhattan,Harlem,40.8272,-73.94137,Private room,80,1,0,,1,0,single
30429625,Brooklyn,Fort Hamilton,40.61964,-74.02518,Private room,90,2,1,0.16,1,79,single
35728246,Brooklyn,Flatlands,40.62948,-73.94088,Entire home/apt,195,2,0,,3,80,casual
20976316,Brooklyn,Fort Greene,40.6931,-73.9723,Entire home/apt,250,3,6,0.27,1,0,single
30177516,Manhattan,Upper West Side,40.7723,-73.99363,Entire home/apt,188,2,12,1.93,1,0,single
29674710,Manhattan,Midtown,40.74595,-73.98509,Private room,65,3,3,1.53,6,359,professional
14568858,Brooklyn,Greenpoint,40.72038,-73.94233,Entire home/apt,250,4,4,0.12,1,0,single
11462944,Manhattan,Harlem,40.80136,-73.95476,Entire home/apt,140,4,0,,1,0,single
8647773,Brooklyn,Park Slope,40.67374,-73.97976,Entire home/apt,149,6,108,2.38,1,268,single
29014353,Brooklyn,Carroll Gardens,40.68035,-73.99611,Private room,69,5,4,0.45,1,0,single
6094046,Manhattan,Theater District,40.75863,-73.98472,Private room,105,90,163,3.21,5,316,casual
31493796,Brooklyn,Prospect-Lefferts Gardens,40.65621,-73.9562,Private room,40,3,5,1.03,4,0,casual
35259405,Queens,Jamaica Estates,40.72085,-73.79179,Entire home/apt,65,2,0,,2,19,casual
32739899,Manhattan,East Village,40.72789,-73.98557,Private room,82,30,1,0.51,8,364,professional
7644203,Brooklyn,Crown Heights,40.67714,-73.9486,Entire home/apt,130,2,3,0.06,1,0,single
9899970,Manhattan,Nolita,40.72051,-73.99513,Entire home/apt,225,2,29,0.68,1,176,single
30815097,Brooklyn,Clinton Hill,40.68246,-73.9643,Entire home/apt,195,2,2,0.31,1,44,single
7697425,Brooklyn,Williamsburg,40.71119,-73.96471,Private room,99,3,1,0.02,1,0,single
31357191,Brooklyn,Greenpoint,40.7282,-73.9506,Entire home/apt,175,2,8,1.45,1,0,single
35702864,Brooklyn,Bedford-Stuyvesant,40.68273,-73.9193,Entire home/apt,118,2,3,3.0,1,101,single
972426,Brooklyn,Williamsburg,40.71149,-73.94504,Private room,98,2,7,0.09,4,273,casual
20573818,Queens,Ridgewood,40.71239,-73.90517,Entire home/apt,60,6,0,,1,0,single
29056345,Brooklyn,Bushwick,40.70529,-73.92535,Private room,40,30,1,0.13,3,54,casual
1198231,Queens,Astoria,40.75962,-73.92176,Shared room,50,1,0,,1,0,single
23620728,Brooklyn,Bushwick,40.69166,-73.90314,Private room,49,14,5,0.34,2,163,casual
23352462,Brooklyn,Gravesend,40.60687,-73.98349,Private room,62,1,0,,1,0,single
10921091,Manhattan,Upper West Side,40.77035,-73.98638,Entire home/apt,150,2,0,,1,0,single
19385683,Manhattan,Chelsea,40.7476,-73.99348,Private room,130,2,21,0.96,1,0,single
4908078,Brooklyn,Sunset Park,40.65616,-74.00091,Private room,88,4,42,0.82,1,261,single
22670366,Brooklyn,Bushwick,40.68757,-73.90737,Private room,38,1,33,1.83,6,1,professional
4697809,Manhattan,Flatiron District,40.74128,-73.98428,Private room,95,7,10,0.18,1,331,single
27736075,Brooklyn,Williamsburg,40.70908,-73.95006,Private room,78,1,32,3.19,1,30,single
25013656,Manhattan,Chinatown,40.71329,-73.99602,Entire home/apt,162,2,4,0.28,1,0,single
28890190,Brooklyn,Williamsburg,40.7087,-73.95941,Private room,70,1,67,7.18,4,5,casual
9607995,Manhattan,East Village,40.72401,-73.98061,Private room,75,5,4,0.09,2,0,casual
16396301,Manhattan,Hell's Kitchen,40.76514,-73.98551,Private room,100,7,0,,1,0,single
14181211,Queens,Ditmars Steinway,40.77487,-73.91196,Entire home/apt,120,1,237,6.62,1,71,single
33271828,Brooklyn,Sunset Park,40.664,-73.99233,Entire home/apt,135,2,4,4.0,2,296,casual
33127624,Queens,Rosedale,40.66875,-73.73627,Private room,70,1,3,1.11,2,180,casual
9384367,Manhattan,Kips Bay,40.73763,-73.97284,Private room,130,1,0,,1,0,single
3605493,Queens,Astoria,40.75997,-73.90926,Entire home/apt,120,3,29,0.55,1,0,single
9987543,Brooklyn,Bedford-Stuyvesant,40.68945,-73.94595,Private room,60,1,2,0.05,2,0,casual
7435181,Brooklyn,Bushwick,40.69496,-73.93088,Private room,50,3,4,0.08,1,0,single
8211513,Queens,Ridgewood,40.70468,-73.90553,Private room,40,2,1,0.02,1,0,single
29037588,Manhattan,Upper West Side,40.78857,-73.97072,Entire home/apt,295,3,19,2.16,1,77,single
17480159,Queens,Jamaica,40.66989,-73.77454,Entire home/apt,75,1,75,2.66,1,294,single
30388552,Manhattan,Hell's Kitchen,40.76393,-73.98721,Entire home/apt,211,30,0,,232,227,professional
31076156,Queens,Long Island City,40.74779,-73.9382,Private room,60,2,0,,1,0,single
4602440,Brooklyn,Greenpoint,40.72403,-73.95055,Entire home/apt,175,4,2,0.04,1,0,single
12168087,Queens,Ridgewood,40.70719,-73.91414,Entire home/apt,175,6,29,0.83,1,55,single
16159444,Brooklyn,East Flatbush,40.64583,-73.9483,Shared room,25,30,10,0.32,4,332,casual
20529760,Brooklyn,Bedford-Stuyvesant,40.68609,-73.9448,Private room,70,2,45,1.96,3,350,casual
13881135,Brooklyn,Bedford-Stuyvesant,40.68821,-73.93758,Private room,69,5,54,1.55,1,320,single
30372486,Manhattan,Hell's Kitchen,40.76593,-73.99186,Private room,180,4,12,1.68,1,172,single
24452770,Brooklyn,Boerum Hill,40.68944,-73.98904,Entire home/apt,125,3,3,0.21,1,0,single
36412410,Brooklyn,Williamsburg,40.70266,-73.94284,Entire home/apt,99,3,0,,1,14,single
28242507,Manhattan,Upper East Side,40.78315,-73.94693,Entire home/apt,199,2,49,5.18,1,62,single
8776479,Brooklyn,Williamsburg,40.70353,-73.93482,Entire home/apt,140,7,16,0.49,1,1,single
28982688,Brooklyn,Flatbush,40.63994,-73.9516,Private room,80,1,4,0.48,1,179,single
27106749,Manhattan,Chelsea,40.74676,-74.00308,Entire home/apt,329,4,17,1.53,3,252,casual
14053775,Brooklyn,Williamsburg,40.70582,-73.93696,Entire home/apt,199,2,68,1.96,2,20,casual
20998265,Bronx,Concourse,40.82453,-73.92563,Private room,60,1,16,0.74,1,0,single
2563764,Brooklyn,Flatbush,40.64576,-73.95871,Private room,30,15,1,0.08,1,0,single
14403574,Brooklyn,Bushwick,40.69467,-73.93113,Private room,67,3,97,2.75,1,141,single
31331349,Manhattan,Washington Heights,40.83307,-73.93515,Private room,100,80,0,,1,179,single
35386835,Manhattan,East Village,40.72952,-73.98229,Entire home/apt,125,3,2,2.0,1,18,single
19818393,Manhattan,East Harlem,40.79241,-73.94058,Entire home/apt,135,4,3,0.12,1,0,single
873701,Brooklyn,Crown Heights,40.67121,-73.95534,Entire home/apt,140,4,125,1.6,1,239,single
18957055,Brooklyn,Windsor Terrace,40.64882,-73.97629,Entire home/apt,68,2,5,0.2,1,0,single
2586484,Manhattan,Harlem,40.80546,-73.95221,Private room,85,3,51,1.27,1,66,single
35655547,Manhattan,Washington Heights,40.83747,-73.94123,Private room,51,1,1,1.0,1,84,single
29937451,Brooklyn,Canarsie,40.63642,-73.89532,Private room,50,1,6,0.77,2,281,casual
11343196,Brooklyn,Cobble Hill,40.68963,-73.99259,Entire home/apt,94,1,39,0.98,1,4,single
10542679,Brooklyn,Bedford-Stuyvesant,40.69367,-73.93286,Private room,45,10,25,0.62,1,29,single
30776172,Manhattan,Financial District,40.7058,-74.01559,Entire home/apt,180,2,3,1.14,1,5,single
13376886,Manhattan,East Harlem,40.79747,-73.94106,Entire home/apt,91,1,1,0.03,1,0,single
2113934,Manhattan,Upper East Side,40.7686,-73.95307,Shared room,85,2,16,0.25,1,0,single
35290739,Manhattan,Financial District,40.70785,-74.00645,Shared room,150,1,1,1.0,1,179,single
19141662,Queens,Ridgewood,40.7033,-73.90812,Shared room,30,30,2,0.08,6,365,professional
2108178,Brooklyn,Greenpoint,40.72546,-73.94136,Entire home/apt,129,30,4,0.06,52,322,professional
34968153,Brooklyn,Fort Hamilton,40.61822,-74.03538,Private room,55,1,1,1.0,1,322,single
35009785,Brooklyn,Sheepshead Bay,40.60911,-73.95257,Shared room,20,2,0,,8,32,professional
10102792,Brooklyn,Greenpoint,40.73321,-73.9561,Private room,55,2,0,,1,0,single
6705604,Bronx,Norwood,40.87225,-73.88748,Private room,33,7,40,0.82,1,0,single
14827752,Manhattan,East Village,40.72989,-73.9888,Entire home/apt,270,2,0,,1,0,single
18268053,Queens,Woodside,40.75527,-73.90835,Private room,40,31,2,0.16,18,362,professional
13480090,Brooklyn,Gravesend,40.60054,-73.99416,Private room,69,1,0,,1,0,single
28770601,Brooklyn,Crown Heights,40.676,-73.92283,Entire home/apt,76,1,25,3.1,1,287,single
12947454,Manhattan,Upper West Side,40.78175,-73.97576,Entire home/apt,180,1,1,0.03,1,0,single
18972792,Brooklyn,Gowanus,40.66724,-73.99328,Entire home/apt,150,6,2,0.08,1,0,single
3441130,Brooklyn,Williamsburg,40.71409,-73.93979,Private room,60,7,16,0.26,1,313,single
18849349,Manhattan,Chelsea,40.74154,-74.00161,Entire home/apt,149,5,6,0.24,1,0,single
1979506,Manhattan,Upper East Side,40.76838,-73.95481,Private room,100,1,1,0.01,1,0,single
29827781,Manhattan,East Harlem,40.79829,-73.93601,Private room,68,3,4,0.64,3,95,casual
28160221,Queens,Springfield Gardens,40.6675,-73.75245,Entire home/apt,185,2,30,2.9,1,146,single
35464510,Brooklyn,Bedford-Stuyvesant,40.67813,-73.92904,Private room,38,5,1,1.0,3,356,casual
3816424,Brooklyn,Bushwick,40.70248,-73.93225,Private room,75,1,0,,2,0,casual
4268286,Manhattan,East Harlem,40.79608,-73.93819,Private room,100,3,140,2.45,1,66,single
19363944,Manhattan,West Village,40.7328,-74.00845,Entire home/apt,299,2,1,0.04,1,0,single
22088409,Bronx,Norwood,40.87491,-73.87575,Private room,87,2,1,0.05,1,0,single
4278568,Manhattan,Lower East Side,40.72184,-73.98755,Entire home/apt,165,3,23,0.41,1,0,single
26085068,Manhattan,Inwood,40.86833,-73.92291,Entire home/apt,85,18,2,0.21,1,16,single
10032560,Manhattan,East Harlem,40.78866,-73.94941,Entire home/apt,200,3,28,0.65,1,3,single
35935675,Manhattan,Upper East Side,40.76924,-73.95323,Private room,100,3,0,,3,37,casual
2661098,Queens,Rego Park,40.72786,-73.86946,Private room,55,2,12,0.2,1,89,single
13883249,Manhattan,West Village,40.73756,-73.99858,Entire home/apt,147,3,6,0.17,1,0,single
25157160,Brooklyn,Crown Heights,40.67589,-73.95525,Private room,41,20,1,0.08,1,0,single
30824804,Brooklyn,Bedford-Stuyvesant,40.68462,-73.95429,Entire home/apt,180,3,1,0.24,1,158,single
31040919,Queens,Ditmars Steinway,40.77776,-73.91455,Entire home/apt,200,3,1,0.5,2,11,casual
23728057,Brooklyn,Crown Heights,40.67363,-73.91385,Entire home/apt,150,2,49,3.31,3,210,casual
30800201,Manhattan,East Village,40.72728,-73.98256,Entire home/apt,225,4,0,,1,0,single
14608127,Manhattan,Kips Bay,40.74496,-73.97867,Private room,100,2,11,2.02,1,20,single
14807279,Brooklyn,Bedford-Stuyvesant,40.68612,-73.95927,Entire home/apt,225,4,112,3.23,1,136,single
18062797,Queens,Sunnyside,40.74385,-73.91403,Private room,95,2,36,1.37,1,0,single
5313584,Brooklyn,Crown Heights,40.67464,-73.95735,Private room,52,1,0,,1,0,single
4540852,Brooklyn,Greenpoint,40.7191,-73.94964,Private room,50,1,0,,1,0,single
